Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
MayThe4thBeWithYou,"8:58 AM · Apr 30, 2020",Their Star Wars Stories@TheirStarWars,"4 new #StarWars Stories coming soon! 
#MayThe4th #MayThe4thBeWithYou12",0,2,,1,"#StarWars,#MayThe4th,#MayThe4thBeWithYou",,0,70
MayThe4thBeWithYou,"1:26 AM · Apr 30, 2020",Victoria Clay@victoria_clay,"Can’t wait to watch! My favourite Star Wars movie, just in time for May 4th #MayThe4thBeWithYouQuote Tweetzavvi@zavvi · Apr 29This Sunday, 3rd May, we will be watching THE EMPIRE STRIKES BACK for our #ZavviWatchParty 

The film celebrates its 40th anniversary in May, and it is also #StarWarsDay next week!

Get your copy ready, hit play at 7pm BST and join in the conversation using the hashtag!0:145.6K views15",1,5,1,,#MayThe4thBeWithYou,,0,412
MayThe4thBeWithYou,"4:50 PM · Apr 27, 2020",Jason Knisely@JKPlum1,"Week #5 - Challenge - #Maythe4thbewithyou - Take a picture or video with your favorite Star Wars shirt, costume, character, or make your own Star Wars character.  Send your picture or video to your teacher.  Special suprise for Center on Monday - MAY THE FOURTH! #plumproud0:58226 views29",1,9,,2,"#Maythe4thbewithyou,#plumproud",,0,288
MayThe4thBeWithYou,"4:31 PM · Apr 27, 2020",ComicBook NOW!@ComicBookNOW,"#MayThe4thBeWithYou because #StarWars: The Rise of Skywalker is coming to Disney+ months early!

https://comicbook.com/movies/news/star-wars-the-rise-of-skywalker-disney-plus-may-4th/…0:432.3K views1514",1,14,1,5,"#MayThe4thBeWithYou,#StarWars",,1,202
MayThe4thBeWithYou,"4:16 PM · Apr 27, 2020",Jacob Nuckolls@jacob_nuckolls,I absolutely love that #DisneyPlus is putting up Rise of Skywalker on #MayThe4thBeWithYouGIF313,1,13,,3,"#DisneyPlus,#MayThe4thBeWithYou",,0,95
MayThe4thBeWithYou,"1:20 PM · Apr 27, 2020",Laura Moore@NoMooreStuff,#MayThe4thBeWithYou Google Slides and @Seesaw lesson inspired by @historysandoval https://tinyurl.com/ybwlcfdl #NEISDiTechGIF1667239,1,239,16,67,"#MayThe4thBeWithYou,#NEISDiTech","@Seesaw,@historysandoval",1,132
MayThe4thBeWithYou,"11:43 PM · Apr 27, 2020",Obamagaming@oocobama_,#MayThe4thBeWithYou I am homophobic and transphobicGIF6,1,6,,,#MayThe4thBeWithYou,,0,55
MayThe4thBeWithYou,"11:22 PM · Apr 27, 2020",Jaws Savage@jaws_savage,May 4th the entire Skywalker Saga will be on Disney plus. #MayThe4thBeWithYou11,0,1,1,,#MayThe4thBeWithYou,,0,79
MayThe4thBeWithYou,"10:16 PM · Apr 27, 2020",WarioDS@Herpder48537648,"Replying to @disneyplus#MayThe4thBeWithYou #MayThe4th Disney ""Diving Deep"" into the next planned Star Wars movie.GIF1",1,1,,,"#MayThe4thBeWithYou,#MayThe4th",@disneyplus,0,117
MayThe4thBeWithYou,"10:05 PM · Apr 27, 2020",WarioDS@Herpder48537648,"Replying to @disneyplus#MayThe4thBeWithYou #MayThe4th Here Disney, here is a nice tweet you can gladly claim ownership off. Don't worry, it's on the house.11",0,1,,1,"#MayThe4thBeWithYou,#MayThe4th",@disneyplus,0,157
MayThe4thBeWithYou,"6:03 AM · Apr 27, 2020",Central Valley CUE@cvcue,"Our CVCUE board of Jedi's is working double and triple time to bring New Hope to educators in the Central Valley and beyond!

Our free virtual conference for educators is May 1st-4th!

""Episode 2020: A New Hope""

Register now:
http://cvcue.org
#MayThe4thBeWithYou1318",0,18,,13,#MayThe4thBeWithYou,,1,267
MayThe4thBeWithYou,"4:12 PM · Apr 26, 2020",Mrs Sibley@MrsSibley1,@Heath_Housecomp ‘Luke I am your Father’ #MayThe4thBeWithYou5,0,5,,,#MayThe4thBeWithYou,@Heath_Housecomp,0,61
MayThe4thBeWithYou,"3:06 PM · Apr 26, 2020",RAF Lossiemouth@RAFLossiemouth,"Replying to @RAF_GrimsbyPssst, @RAF_Grimsby...

You're 8 days early!

#MayThe4thBeWithYou119",0,9,1,1,#MayThe4thBeWithYou,"@RAF_Grimsby,@RAF_Grimsby",0,92
MayThe4thBeWithYou,"6:52 PM · Apr 25, 2020",Fallout Hosting@Fallout_Hosting,"Another #giveaway for #Minecraft #Hosting
Tweet using #FalloutHostingMinecraft
What your favorite Minecraft Biome is
Must RETWEET this Tweet & FOLLOW to win!
Winner get $15 account credit.
Ends May 4th 2020
#MayThe4thBeWithYou101918",0,18,10,19,"#giveaway,#Minecraft,#Hosting,#FalloutHostingMinecraft,#MayThe4thBeWithYou",,0,232
MayThe4thBeWithYou,"1:48 PM · Apr 27, 2020",Jesse@SanBrunoJess,This is the way. @starwars #riseofskywalker #MayThe4thBeWithYou1,0,1,,,"#riseofskywalker,#MayThe4thBeWithYou",@starwars,0,64
MayThe4thBeWithYou,"1:38 PM · Apr 27, 2020",Vital Thrills@vitalthrillscom,"Star Wars: The Rise of Skywalker is coming to Disney+ two months early for May the 4th #StarWars #TheRiseOfSkywalker #MayThe4thBeWithYouRise of Skywalker Disney+ Release Set for May the 4th - VitalThrills.comThe Walt Disney Company announced today that the Star Wars: The Rise of Skywalker Disney+ release date has been set for May the 4th (aka ""Star Wars Day"").vitalthrills.com",0,,,,"#StarWars,#TheRiseOfSkywalker,#MayThe4thBeWithYou",,2,378
MayThe4thBeWithYou,"1:36 PM · Apr 27, 2020",Fox5NY@fox5ny,'Star Wars: The Rise of Skywalker' will debut on May 4  on #DisneyPlus #MayThe4thBeWithYou‘Star Wars The Rise Of Skywalker’ Heading To Disney streaming siteDisney is releasing the latest Star Wars movie next month on the Disney+ streaming platform.fox5ny.com15,0,5,,1,"#DisneyPlus,#MayThe4thBeWithYou",,2,260
MayThe4thBeWithYou,"3:52 PM · Apr 26, 2020",Srilekha Thankamony@Srilekha_tm,Hi @DutchMFA will you support the light side of the force to #DefeatDiseaseTogether? Join world leaders and pledge to help @gavi deliver life-saving vaccinations to children in extreme poverty by May 4. #MayThe4thBeWithYouPrincess Leia Carrie Fisher GIF - PrincessLeia CarrieFisher MayTheF...The perfect PrincessLeia CarrieFisher MayTheForceBeWithYou Animated GIF for your conversation. Discover and Share the best GIFs on Tenor.tenor.com,0,,,,"#DefeatDiseaseTogether,#MayThe4thBeWithYou","@DutchMFA,@gavi",0,438
MayThe4thBeWithYou,"3:52 PM · Apr 26, 2020",Srilekha Thankamony@Srilekha_tm,Do. Or do not. There is no try. @DanishMFA will you step up to support @gavi deliver life-saving vaccinations to those in extreme poverty by May 4? #MayThe4thBeWithYou #DefeatDiseaseTogetherYoda There Is No Try GIF - Yoda ThereIsNoTry Do - Discover & Share...The perfect Yoda ThereIsNoTry Do Animated GIF for your conversation. Discover and Share the best GIFs on Tenor.tenor.com,0,,,,"#MayThe4thBeWithYou,#DefeatDiseaseTogether","@DanishMFA,@gavi",0,379
MayThe4thBeWithYou,"3:52 PM · Apr 26, 2020",Srilekha Thankamony@Srilekha_tm,Hi @NorwayMFA – thanks for your leadership on the #COVID19 response!  Now further protect the fate of our galaxy by supporting @gavi to deliver life-saving vaccines. Make a pledge by May 4th! #DefeatDiseaseTogether #MayThe4thBeWithYouHan Solo GIF - Han Solo Saluting - Discover & Share GIFsThe perfect Han Solo Saluting Animated GIF for your conversation. Discover and Share the best GIFs on Tenor.tenor.com,0,,,,"#COVID19,#DefeatDiseaseTogether,#MayThe4thBeWithYou","@NorwayMFA,@gavi",0,407
MayThe4thBeWithYou,"1:33 PM · Apr 26, 2020",Florey@mrflorey,"New prints coming this week. Stay tuned for more info. 
#maytheforcebewithyou #maythe4thbewithyou #maythefourthbewithyou #starwars #movieposters #anewhope #episodeiv #lukeskywalker1759",0,59,1,7,"#maytheforcebewithyou,#maythe4thbewithyou,#maythefourthbewithyou,#starwars,#movieposters,#anewhope,#episodeiv,#lukeskywalker",,0,184
MayThe4thBeWithYou,"8:42 PM · Apr 25, 2020",Proletarian Contrarian@ProletarianC,"#MayThe4thBeWithYou is coming up! Happy holidays to ""Ben Kenobi, a shabby old desert rat,"" and ""Chewbacca the Pirate and his human companion Han Solo.""2",0,2,,,#MayThe4thBeWithYou,,0,152
MayThe4thBeWithYou,"7:55 AM · Apr 25, 2020",Windy Wilson@WindyWilson88,"Check this out guys. Something for the kids on May the 4th to help support @supportCHAS
#CHAS #EwanMcGregor #StarWarsDay #MayThe4thBeWithYouQuote TweetSTV News@STVNews · Apr 25Star Wars actor Ewan McGregor has given his support to a new campaign from a children’s charity. https://news.stv.tv/entertainment/superstar-ewan-mcgregor-backs-childrens-charity-campaign…217",0,17,,2,"#CHAS,#EwanMcGregor,#StarWarsDay,#MayThe4thBeWithYou",@supportCHAS,0,367
MayThe4thBeWithYou,"6:45 PM · Apr 24, 2020",WPXI@WPXI,"#maythe4thbewithyou - @turnerspgh changing milk name, sell-by date for Star Wars day https://bit.ly/2Kz7uYp518",0,18,,5,#maythe4thbewithyou,@turnerspgh,1,110
MayThe4thBeWithYou,"4:25 PM · Apr 24, 2020",JG Carse@JG_Carse,"There has been an awakening ... 

#StarWars #BlueMilk #Turners #MayThe4thBeWithYou #MayTheFourthBeWithYou16",0,6,,1,"#StarWars,#BlueMilk,#Turners,#MayThe4thBeWithYou,#MayTheFourthBeWithYou",,0,107
MayThe4thBeWithYou,"1:50 PM · Apr 24, 2020",Ewan McGregor Daily@EwanDaily,"Ewan McGregor himself is asking for our help in celebrating May the 4th. Please join in and donate if you can. #Maythe4thBeWithCHAS #MayThe4thBeWithYouQuote TweetCHAS@supportCHAS · Apr 24Scotland! What are your plans on Monday, May the 4th? Oh, what to wear? Here’s a fine idea from a good pal of ours that put a massive smile on our face... #Maythe4thBeWithCHAS #GeekyTShirtDay3Show this thread1:5344.2K views11674",1,74,1,16,"#Maythe4thBeWithCHAS,#MayThe4thBeWithYou",,0,415
MayThe4thBeWithYou,"9:44 PM · Apr 22, 2020",GamesYouLoved - Retrogaming Community @gamesyouloved,"With #Maythe4th coming up soon, many of us will celebrate the Star Wars Universe and also remember the ones we have lost along the way

20 years ago this year we lost Sir Alec Guinness 

#MayThe4thBeWithYou Obi-Wan2930",0,30,2,9,"#Maythe4th,#MayThe4thBeWithYou",,0,218
MayThe4thBeWithYou,"10:14 AM · Apr 22, 2020",European Schoolnet@eu_schoolnet," Did you know you could bring space research closer to your students? Join the #MarsMOOC The Schools Tune into Mars MOOC and explore NASA’s InSight #Mars missions directly in your classroom!
 Join on 4 May http://bit.ly/MarsMOOC
#MayThe4thBeWithYou39",0,9,,3,"#MarsMOOC,#Mars,#MayThe4thBeWithYou",,1,250
